user_id,NewUsed,vin,StockNumber,Model,year,Trim,miles,EngineDescription,Cylinder,fuel,Transmission,price,color,InteriorColor,Options,Description,image
1005831,U,5NMSG73D19H256091,1.10E+11,Santa Fe,2009,GLS AWD 4dr SUV 4A,1,2.7L V6,2.7L V6,Gasoline,Automatic 4-Speed,0,Gray,Gray,,"CALL US TODAY TO SCHEDULE AN APPOINTMENT AT OUR DEALER PARTNER THAT IS LISTING THIS VEHICLE !!       ***100% GUARANTEED FINANCING FOR EVERYONE****        ***SAVE $100 BY PRESENTING THE COUPON TO THE DEALERSHIP. Must be presented before talking to salesperson.***      **DON'T FORGET THE MAIL IN REBATE FOR A $25 VISA CARD FOR EVERY CUSTOMER**      We understand that it can be challenging and even frustrating obtaining financing for your vehicle purchase. WantACarBuyACar.com has appointed a network of reputable, reliable and established car dealers all over New York state that have the capacity and resources to help with any credit situation. Best of all, our dealer partners understand your situation and want to earn your business. You can feel confident that no matter what your situation, we will find a solution. Bankruptcy? Divorce? No Credit? Bad Credit? Repossessions? Judgements?      FILL OUT AN APPLICATION AND WE WILL CALL YOU TO SCHEDULE AN APPOINTMENT AT THE DEALERSHIP THAT BEST SUITS YOUR NEEDS.  IT’S THAT EASY TO GET A VEHICLE","http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3749235/562871499.jpg?dt=060820162136,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3749235/562871502.jpg?dt=060820162136,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3749235/562871504.jpg?dt=060820162136,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3749235/562871507.jpg?dt=060820162136,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3749235/562871509.jpg?dt=060820162136,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3749235/562871510.jpg?dt=060820162136,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3749235/562871513.jpg?dt=060820162136,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3749235/562871514.jpg?dt=060820162136,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3749235/562871515.jpg?dt=060820162136"
1005831,U,2G1WT57NO91193289,1.10E+11,Impala,2009,LT 4dr Sedan,75717,3.5L V6,3.5L V6,Gasoline,Automatic 4-Speed,6995,Red,Gray,,CALL US TODAY TO SCHEDULE AN APPOINTMENT FOR A TEST DRIVE TODAY!    **DON'T FORGET THE MAIL IN REBATE FOR A $25 VISA CARD FOR EVERY CUSTOMER**,"http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750452/562885422.jpg?dt=060920160041,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750452/562885426.jpg?dt=060920160041,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750452/562885428.jpg?dt=060920160041,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750452/562885430.jpg?dt=060920160041,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750452/562885432.jpg?dt=060920160041,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750452/562885433.jpg?dt=060920160041,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750452/562885436.jpg?dt=060920160041"
1005831,U,JN8AS5MV4BW685724,1.10E+11,Rogue,2011,S Krom AWD 4dr Crossover,103000,2.5L I4,2.5L I4,Gasoline,CVT,10695,Black,Black,,CALL US TODAY TO SCHEDULE AN APPOINTMENT FOR A TEST DRIVE TODAY!    **DON'T FORGET THE MAIL IN REBATE FOR A $25 VISA CARD FOR EVERY CUSTOMER**,"http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750510/562886192.jpg?dt=060820162319,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750510/562886193.jpg?dt=060820162319,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750510/562886194.jpg?dt=060820162319,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750510/562886195.jpg?dt=060820162319,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750510/562886196.jpg?dt=060820162319,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750510/562886197.jpg?dt=060820162319"
1005831,U,1F6NF53Y560A02275,1.10E+11,Challenger,2006,,10756,V10,Unspecified,Gasoline,Automatic,36955,White,Other,,CALL US TODAY TO SCHEDULE AN APPOINTMENT FOR A TEST DRIVE TODAY!      **DON'T FORGET THE MAIL IN REBATE FOR A $25 VISA CARD FOR EVERY CUSTOMER**,"http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750927/562890859.jpg?dt=060820162122,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750927/562890860.jpg?dt=060820162122,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750927/562890861.jpg?dt=060820162122,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750927/562890862.jpg?dt=060820162122,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750927/562890863.jpg?dt=060820162122,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750927/562890864.jpg?dt=060820162122,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750927/562890865.jpg?dt=060820162122,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750927/562890866.jpg?dt=060820162122,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750927/562890869.jpg?dt=060820162122,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750927/562890870.jpg?dt=060820162122,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750927/562890871.jpg?dt=060820162122,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750927/562890872.jpg?dt=060820162122,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750927/562890873.jpg?dt=060820162122,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750927/562890874.jpg?dt=060820162122,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750927/562890875.jpg?dt=060820162122,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750927/562890877.jpg?dt=060820162122,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750927/562890879.jpg?dt=060820162122,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750927/562890882.jpg?dt=060820162122,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750927/562890884.jpg?dt=060820162122,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750927/562890887.jpg?dt=060820162122,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3750927/562890889.jpg?dt=060820162122"
1005831,U,YV1NC62D44J060129,1.10E+11,C70,2004,HPT 2dr Turbo Convertible,67731,2.3L I5 Turbocharger,2.3L I5,Gasoline,Automatic 5-Speed,7655,Red,Tan,,CALL US TODAY TO SCHEDULE AN APPOINTMENT FOR A TEST DRIVE TODAY!    **DON'T FORGET THE MAIL IN REBATE FOR A $25 VISA CARD FOR EVERY CUSTOMER**,"http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3751134/562893106.jpg?dt=060920160241,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3751134/562893107.jpg?dt=060920160241,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3751134/562893108.jpg?dt=060920160241,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3751134/562893109.jpg?dt=060920160241,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3751134/562893110.jpg?dt=060920160241,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3751134/562893114.jpg?dt=060920160241,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3751134/562893115.jpg?dt=060920160241,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3751134/562893117.jpg?dt=060920160241"
1009056,U,,,Ram Pickup 1500,2014,Laramie 4x4 4dr Crew Cab 6.3 ft. SB Pickup,25698,,5.7L V8,Gasoline,Automatic 8-Speed,36995,Black,Tan,,"LARAMIE, LEATHER, NAVIGATION, MOON ROOF, LOADED, LOADED, LOADED !!! JUST LIKE NEW !! ONLY 10,000 MILES !!  Optional Accessories: AM/FM,Air Conditioning,Alarm System,Anti-Lock Brakes,Bucket Seats,CD,Cloth,Cruise Control,Custom Stereo,Custom Wheels,Dual Exhaust,Leather,Power Brakes,Power Locks,Power Seats,Power Steering,Power Windows,Rear Disc Brakes,Sunroof,Tilt Wheel,Tinted Windows,Towing Package,","http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3823817/564159871.jpg?dt=061320162155,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3823817/564159872.jpg?dt=061320162155,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3823817/564159873.jpg?dt=061320162155,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3823817/564159874.jpg?dt=061320162155,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3823817/564159875.jpg?dt=061320162155,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3823817/564159876.jpg?dt=061320162155,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3823817/564159877.jpg?dt=061320162155,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3823817/564159878.jpg?dt=061320162155,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3823817/564159879.jpg?dt=061320162155,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3823817/564159880.jpg?dt=061320162155,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3823817/564159881.jpg?dt=061320162155,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3823817/564159882.jpg?dt=061320162155,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3823817/564159883.jpg?dt=061320162155,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3823817/564159884.jpg?dt=061320162155,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3823817/564159885.jpg?dt=061320162155"
1009056,U,,,Compass,2012,Sport 4dr SUV,54000,,2.0L I4,Gasoline,CVT,12477,Blue,Black,,"ONLY $229.00 A MONTH WITH $995. PLUS TAX DOWN !!  JUST LIKE NEW, NON SMOKER, FULLY LOADED, FACTORY WARRANTY !!!  Optional Accessories: AM/FM,Air Conditioning,Alarm System,Anti-Lock Brakes,Bucket Seats,CD,Cloth,Cruise Control,Custom Stereo,Custom Wheels,Dual Exhaust,Power Brakes,Power Locks,Power Steering,Power Windows,Rear Disc Brakes,Tilt Wheel,Tinted Windows,","http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832243/564311203.jpg?dt=061520160118,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832243/564311210.jpg?dt=061520160118,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832243/564311224.jpg?dt=061520160118,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832243/564311234.jpg?dt=061520160118,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832243/564311242.jpg?dt=061520160118,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832243/564311247.jpg?dt=061520160118,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832243/564311253.jpg?dt=061520160118,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832243/564311261.jpg?dt=061520160118,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832243/564311272.jpg?dt=061520160118,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832243/564311277.jpg?dt=061520160118,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832243/564311280.jpg?dt=061520160118,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832243/564311282.jpg?dt=061520160118,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832243/564311283.jpg?dt=061520160118,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832243/564311286.jpg?dt=061520160118"
1009056,U,,,Transit Connect Cargo,2012,,106000,I4 Other,Other I4,Gasoline,Automatic,8995,White,Gray,,"GREAT LITTLE WORK VEHICLE, EXCELLENT FUEL ECONOMY,   POWER WINDOWS AND LOCKS, SIDE SLIDING DOORS BOTH SIDES !!!  Optional Accessories: AM/FM,Air Conditioning,Bucket Seats,CD,Cloth,Custom Stereo,Power Brakes,Power Locks,Power Steering,Power Windows,Tinted Windows,","http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832467/564327412.jpg?dt=061420162303,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832467/564327413.jpg?dt=061420162303,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832467/564327414.jpg?dt=061420162303,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832467/564327415.jpg?dt=061420162303,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832467/564327416.jpg?dt=061420162303,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832467/564327417.jpg?dt=061420162303,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832467/564327418.jpg?dt=061420162303,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832467/564327419.jpg?dt=061420162303,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832467/564327420.jpg?dt=061420162303,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832467/564327421.jpg?dt=061420162303,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832467/564327422.jpg?dt=061420162303"
1009056,U,,,Accord,2012,LX 4dr Sedan 5A,33000,2.4L I4,2.4L I4,Gasoline,Automatic 5-Speed,10900,Silver,Gray,,"ONLY $249. A MONTH WITH SALES TAX DOWN !! ONLY 33000 ONE OWNER MILES, JUST LIKE NEW, NON SMOKER !! FULLY LOADED !! GREAT FUEL ECONOMY !!  Optional Accessories: AM/FM,Air Conditioning,Alarm System,Anti-Lock Brakes,Bucket Seats,CD,Cloth,Cruise Control,Custom Stereo,Custom Wheels,Power Brakes,Power Locks,Power Steering,Power Windows,Tilt Wheel,Tinted Windows,","http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832600/564339774.jpg?dt=061420162010,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832600/564339775.jpg?dt=061420162010,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832600/564339777.jpg?dt=061420162010,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832600/564339779.jpg?dt=061420162010,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832600/564339780.jpg?dt=061420162010,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832600/564339781.jpg?dt=061420162010,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832600/564339782.jpg?dt=061420162010,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832600/564339783.jpg?dt=061420162010,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832600/564339784.jpg?dt=061420162010,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832600/564339785.jpg?dt=061420162010,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832600/564339786.jpg?dt=061420162010,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832600/564339787.jpg?dt=061420162010,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832600/564339788.jpg?dt=061420162010,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/3832600/564339792.jpg?dt=061420162010"
1005831,U,,116061516,Silverado 1500,2013,LT 4x4 4dr Extended Cab 6.5 ft. SB,127976,,Unspecified,Flex Fuel,Automatic 4-Speed,0,Red,Other,,"CALL US TODAY TO SCHEDULE AN APPOINTMENT AT OUR DEALER PARTNER THAT IS LISTING THIS VEHICLE !!  ***100% GUARANTEED FINANCING FOR EVERYONE****  ' ***SAVE $100 BY PRESENTING THE COUPON TO THE DEALERSHIP. Must be presented before talking to salesperson.***  **DON'T FORGET THE MAIL IN REBATE FOR A $25 VISA CARD FOR EVERY CUSTOMER**  We understand that it can be challenging and even frustrating obtaining financing for your vehicle purchase. WantACarBuyACar.com has appointed a network of reputable, reliable and established car dealers all over New York state that have the capacity and resources to help with any credit situation. Best of all, our dealer partners understand your situation and want to earn your business. You can feel confident that no matter what your situation, we will find a solution. Bankruptcy? Divorce? No Credit? Bad Credit? Repossessions? Judgements?  FILL OUT AN APPLICATION AND WE WILL CALL YOU TO SCHEDULE AN APPOINTMENT AT THE DEALERSHIP THAT BEST SUITS YOUR NEEDS.  IT’S THAT EASY TO GET A VEHICLE","http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3851418/564619714.jpg?dt=062220161930,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3851418/564619731.jpg?dt=062220161929,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3851418/564619728.jpg?dt=062220161929,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3851418/564619733.jpg?dt=061620160012,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3851418/564619735.jpg?dt=061620160012"
1005831,U,,1.16E+11,Silverado 1500,2008,LTZ 4WD 4dr Extended Cab 6.5 ft. SB,157968,,5.3L V8,Gasoline,Automatic 4-Speed,0,Blue,Other,,"CALL US TODAY TO SCHEDULE AN APPOINTMENT AT OUR DEALER PARTNER THAT IS LISTING THIS VEHICLE !!  ***100% GUARANTEED FINANCING FOR EVERYONE****  ' ***SAVE $100 BY PRESENTING THE COUPON TO THE DEALERSHIP. Must be presented before talking to salesperson.***  **DON'T FORGET THE MAIL IN REBATE FOR A $25 VISA CARD FOR EVERY CUSTOMER**  We understand that it can be challenging and even frustrating obtaining financing for your vehicle purchase. WantACarBuyACar.com has appointed a network of reputable, reliable and established car dealers all over New York state that have the capacity and resources to help with any credit situation. Best of all, our dealer partners understand your situation and want to earn your business. You can feel confident that no matter what your situation, we will find a solution. Bankruptcy? Divorce? No Credit? Bad Credit? Repossessions? Judgements?  FILL OUT AN APPLICATION AND WE WILL CALL YOU TO SCHEDULE AN APPOINTMENT AT THE DEALERSHIP THAT BEST SUITS YOUR NEEDS.  IT’S THAT EASY TO GET A VEHICLE","http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3851562/564629367.jpg?dt=061520162335,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3851562/564629384.jpg?dt=061520162335,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3851562/564629385.jpg?dt=061520162335,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3851562/564629399.jpg?dt=061520162335,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3851562/564629408.jpg?dt=061520162335,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3851562/564629409.jpg?dt=061520162335,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3851562/564629410.jpg?dt=061520162335"
1005831,U,,1.16E+11,Equinox,2008,LS 4dr SUV,124246,3.4L V6,3.4L V6,Gasoline,Automatic 5-Speed,0,Gold,Tan,,"CALL US TODAY TO SCHEDULE AN APPOINTMENT AT OUR DEALER PARTNER THAT IS LISTING THIS VEHICLE !!  ***100% GUARANTEED FINANCING FOR EVERYONE****  ' ***SAVE $100 BY PRESENTING THE COUPON TO THE DEALERSHIP. Must be presented before talking to salesperson.***  **DON'T FORGET THE MAIL IN REBATE FOR A $25 VISA CARD FOR EVERY CUSTOMER**  We understand that it can be challenging and even frustrating obtaining financing for your vehicle purchase. WantACarBuyACar.com has appointed a network of reputable, reliable and established car dealers all over New York state that have the capacity and resources to help with any credit situation. Best of all, our dealer partners understand your situation and want to earn your business. You can feel confident that no matter what your situation, we will find a solution. Bankruptcy? Divorce? No Credit? Bad Credit? Repossessions? Judgements?  FILL OUT AN APPLICATION AND WE WILL CALL YOU TO SCHEDULE AN APPOINTMENT AT THE DEALERSHIP THAT BEST SUITS YOUR NEEDS.  IT’S THAT EASY TO GET A VEHICLE","http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3851720/564630995.jpg?dt=061520161948,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3851720/564630996.jpg?dt=061520161948,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3851720/564630998.jpg?dt=061520161948,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3851720/564631000.jpg?dt=061520161948,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3851720/564631002.jpg?dt=061520161948"
1005831,U,,1.16E+11,TrailBlazer,2007,LS 4dr SUV 4WD,94126,,4.2L I6,Gasoline,Automatic 4-Speed,0,Blue,Gray,,"CALL US TODAY TO SCHEDULE AN APPOINTMENT AT OUR DEALER PARTNER THAT IS LISTING THIS VEHICLE !!  ***100% GUARANTEED FINANCING FOR EVERYONE****  ' ***SAVE $100 BY PRESENTING THE COUPON TO THE DEALERSHIP. Must be presented before talking to salesperson.***  **DON'T FORGET THE MAIL IN REBATE FOR A $25 VISA CARD FOR EVERY CUSTOMER**  We understand that it can be challenging and even frustrating obtaining financing for your vehicle purchase. WantACarBuyACar.com has appointed a network of reputable, reliable and established car dealers all over New York state that have the capacity and resources to help with any credit situation. Best of all, our dealer partners understand your situation and want to earn your business. You can feel confident that no matter what your situation, we will find a solution. Bankruptcy? Divorce? No Credit? Bad Credit? Repossessions? Judgements?  FILL OUT AN APPLICATION AND WE WILL CALL YOU TO SCHEDULE AN APPOINTMENT AT THE DEALERSHIP THAT BEST SUITS YOUR NEEDS.  IT’S THAT EASY TO GET A VEHICLE","http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3851956/564648579.jpg?dt=062220161935,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3851956/564648578.jpg?dt=062220161935,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3851956/564648576.jpg?dt=062220161935,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3851956/564648577.jpg?dt=062220161935,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3851956/564648580.jpg?dt=061520162221,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/3851956/564648581.jpg?dt=061520162221"
